destination_name,name,category,duration_hours,difficulty,price_npr,description,available_months
dest,Waterfall Visit - Amaltari Homestay,Nature,3,Easy,0,Visit to nearby waterfall at Amaltari Homestay,"3,4,5,9,10,11"
dest,Nature Photography - Amaltari Homestay,Nature,3,Easy,0,Photography at scenic viewpoints at Amaltari Homestay,"3,4,5,9,10,11"
dest,Village Walk - Amaltari Homestay,Nature,2,Easy,0,Walk through traditional villages at Amaltari Homestay,"3,4,5,9,10,11"
dest,Viewpoint Visit - Amaltari Homestay,Nature,1.5,Easy,0,Visit scenic viewpoint at Amaltari Homestay,"3,4,5,9,10,11"
dest,Garden Tour - Amaltari Homestay,Nature,2,Easy,200,Visit to botanical garden or park at Amaltari Homestay,"3,4,5,9,10,11"
dest,Devchuli Hill Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Devchuli Hill,"3,4,5,9,10,11"
dest,Lake Boating - Devchuli Hill,Nature,2,Easy,500,Boating on the scenic lake at Devchuli Hill,"3,4,5,9,10,11"
dest,Waterfall Visit - Devchuli Hill,Nature,3,Easy,0,Visit to nearby waterfall at Devchuli Hill,"3,4,5,9,10,11"
dest,Nature Photography - Devchuli Hill,Nature,3,Easy,0,Photography at scenic viewpoints at Devchuli Hill,"3,4,5,9,10,11"
dest,Village Walk - Devchuli Hill,Nature,2,Easy,0,Walk through traditional villages at Devchuli Hill,"3,4,5,9,10,11"
dest,Viewpoint Visit - Devchuli Hill,Nature,1.5,Easy,0,Visit scenic viewpoint at Devchuli Hill,"3,4,5,9,10,11"
dest,Garden Tour - Devchuli Hill,Nature,2,Easy,200,Visit to botanical garden or park at Devchuli Hill,"3,4,5,9,10,11"
dest,Karkineta( the source of Adhikhola River) Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Lake Boating - Karkineta( the source of Adhikhola River),Nature,2,Easy,500,Boating on the scenic lake at Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Waterfall Visit - Karkineta( the source of Adhikhola River),Nature,3,Easy,0,Visit to nearby waterfall at Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Nature Photography - Karkineta( the source of Adhikhola River),Nature,3,Easy,0,Photography at scenic viewpoints at Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Village Walk - Karkineta( the source of Adhikhola River),Nature,2,Easy,0,Walk through traditional villages at Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Viewpoint Visit - Karkineta( the source of Adhikhola River),Nature,1.5,Easy,0,Visit scenic viewpoint at Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Garden Tour - Karkineta( the source of Adhikhola River),Nature,2,Easy,200,Visit to botanical garden or park at Karkineta( the source of Adhikhola River),"3,4,5,9,10,11"
dest,Bhalu Pahad Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Bhalu Pahad,"3,4,5,9,10,11"
dest,Lake Boating - Bhalu Pahad,Nature,2,Easy,500,Boating on the scenic lake at Bhalu Pahad,"3,4,5,9,10,11"
dest,Waterfall Visit - Bhalu Pahad,Nature,3,Easy,0,Visit to nearby waterfall at Bhalu Pahad,"3,4,5,9,10,11"
dest,Nature Photography - Bhalu Pahad,Nature,3,Easy,0,Photography at scenic viewpoints at Bhalu Pahad,"3,4,5,9,10,11"
dest,Village Walk - Bhalu Pahad,Nature,2,Easy,0,Walk through traditional villages at Bhalu Pahad,"3,4,5,9,10,11"
dest,Viewpoint Visit - Bhalu Pahad,Nature,1.5,Easy,0,Visit scenic viewpoint at Bhalu Pahad,"3,4,5,9,10,11"
dest,Garden Tour - Bhalu Pahad,Nature,2,Easy,200,Visit to botanical garden or park at Bhalu Pahad,"3,4,5,9,10,11"
dest,Chandikalika Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Chandikalika Temple,Cultural,2,Easy,300,Visit the historic temple complex at Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Chandikalika Temple,Cultural,3,Easy,200,Guided heritage walking tour at Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Chandikalika Temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Chandikalika Temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Chandikalika Temple,Cultural,2,Easy,0,Explore local market and shops at Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Chandikalika Temple,Cultural,2,Easy,400,Visit the local museum at Chandikalika Temple,"1,2,3,4,5,9,10,11,12"
dest,Sirubari Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Sirubari,"3,4,5,9,10,11"
dest,Lake Boating - Sirubari,Nature,2,Easy,500,Boating on the scenic lake at Sirubari,"3,4,5,9,10,11"
dest,Waterfall Visit - Sirubari,Nature,3,Easy,0,Visit to nearby waterfall at Sirubari,"3,4,5,9,10,11"
dest,Nature Photography - Sirubari,Nature,3,Easy,0,Photography at scenic viewpoints at Sirubari,"3,4,5,9,10,11"
dest,Village Walk - Sirubari,Nature,2,Easy,0,Walk through traditional villages at Sirubari,"3,4,5,9,10,11"
dest,Viewpoint Visit - Sirubari,Nature,1.5,Easy,0,Visit scenic viewpoint at Sirubari,"3,4,5,9,10,11"
dest,Garden Tour - Sirubari,Nature,2,Easy,200,Visit to botanical garden or park at Sirubari,"3,4,5,9,10,11"
dest,Sworek Hill Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Sworek Hill,"3,4,5,9,10,11"
dest,Lake Boating - Sworek Hill,Nature,2,Easy,500,Boating on the scenic lake at Sworek Hill,"3,4,5,9,10,11"
dest,Waterfall Visit - Sworek Hill,Nature,3,Easy,0,Visit to nearby waterfall at Sworek Hill,"3,4,5,9,10,11"
dest,Nature Photography - Sworek Hill,Nature,3,Easy,0,Photography at scenic viewpoints at Sworek Hill,"3,4,5,9,10,11"
dest,Village Walk - Sworek Hill,Nature,2,Easy,0,Walk through traditional villages at Sworek Hill,"3,4,5,9,10,11"
dest,Viewpoint Visit - Sworek Hill,Nature,1.5,Easy,0,Visit scenic viewpoint at Sworek Hill,"3,4,5,9,10,11"
dest,Garden Tour - Sworek Hill,Nature,2,Easy,200,Visit to botanical garden or park at Sworek Hill,"3,4,5,9,10,11"
dest,Chaaya Kshetra Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Chaaya Kshetra,Cultural,2,Easy,300,Visit the historic temple complex at Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Chaaya Kshetra,Cultural,3,Easy,200,Guided heritage walking tour at Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Chaaya Kshetra,Cultural,2,Easy,500,Traditional Nepali dance performance at Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Chaaya Kshetra,Cultural,2,Easy,800,Learn traditional Nepali pottery at Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Chaaya Kshetra,Cultural,2,Easy,0,Explore local market and shops at Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Chaaya Kshetra,Cultural,2,Easy,400,Visit the local museum at Chaaya Kshetra,"1,2,3,4,5,9,10,11,12"
dest,Garahun Kalika Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Garahun Kalika,Cultural,2,Easy,300,Visit the historic temple complex at Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Garahun Kalika,Cultural,3,Easy,200,Guided heritage walking tour at Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Garahun Kalika,Cultural,2,Easy,500,Traditional Nepali dance performance at Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Garahun Kalika,Cultural,2,Easy,800,Learn traditional Nepali pottery at Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Garahun Kalika,Cultural,2,Easy,0,Explore local market and shops at Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Garahun Kalika,Cultural,2,Easy,400,Visit the local museum at Garahun Kalika,"1,2,3,4,5,9,10,11,12"
dest,Alamdevi Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Alamdevi,Cultural,2,Easy,300,Visit the historic temple complex at Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Alamdevi,Cultural,3,Easy,200,Guided heritage walking tour at Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Alamdevi,Cultural,2,Easy,500,Traditional Nepali dance performance at Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Alamdevi,Cultural,2,Easy,800,Learn traditional Nepali pottery at Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Alamdevi,Cultural,2,Easy,0,Explore local market and shops at Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Alamdevi,Cultural,2,Easy,400,Visit the local museum at Alamdevi,"1,2,3,4,5,9,10,11,12"
dest,Mirmi Hydro dam Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Lake Boating - Mirmi Hydro dam,Nature,2,Easy,500,Boating on the scenic lake at Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Waterfall Visit - Mirmi Hydro dam,Nature,3,Easy,0,Visit to nearby waterfall at Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Nature Photography - Mirmi Hydro dam,Nature,3,Easy,0,Photography at scenic viewpoints at Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Village Walk - Mirmi Hydro dam,Nature,2,Easy,0,Walk through traditional villages at Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Viewpoint Visit - Mirmi Hydro dam,Nature,1.5,Easy,0,Visit scenic viewpoint at Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Garden Tour - Mirmi Hydro dam,Nature,2,Easy,200,Visit to botanical garden or park at Mirmi Hydro dam,"3,4,5,9,10,11"
dest,Mahabhir Waterfall Rappelling/ Canyoning Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,Mountain Trekking - Mahabhir Waterfall Rappelling/ Canyoning,Adventure,4,Moderate,1500,Trek through mountain trails at Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,Sunrise Hike - Mahabhir Waterfall Rappelling/ Canyoning,Adventure,3,Moderate,500,Early morning hike to viewpoint at Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,Rock Climbing - Mahabhir Waterfall Rappelling/ Canyoning,Adventure,3,Challenging,2000,Guided rock climbing session at Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,River Crossing - Mahabhir Waterfall Rappelling/ Canyoning,Adventure,2,Moderate,800,Cross a suspension bridge at Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,Mountain Biking - Mahabhir Waterfall Rappelling/ Canyoning,Adventure,4,Challenging,2500,Mountain biking trail ride at Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,Camping Experience - Mahabhir Waterfall Rappelling/ Canyoning,Adventure,8,Moderate,3000,Overnight camping in nature at Mahabhir Waterfall Rappelling/ Canyoning,"3,4,5,9,10,11"
dest,"Bungee Jump, Sky Cycling And Adventure Swing in Parbat Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,"Mountain Trekking - Bungee Jump, Sky Cycling And Adventure Swing in Parbat",Adventure,4,Moderate,1500,"Trek through mountain trails at Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,"Sunrise Hike - Bungee Jump, Sky Cycling And Adventure Swing in Parbat",Adventure,3,Moderate,500,"Early morning hike to viewpoint at Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,"Rock Climbing - Bungee Jump, Sky Cycling And Adventure Swing in Parbat",Adventure,3,Challenging,2000,"Guided rock climbing session at Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,"River Crossing - Bungee Jump, Sky Cycling And Adventure Swing in Parbat",Adventure,2,Moderate,800,"Cross a suspension bridge at Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,"Mountain Biking - Bungee Jump, Sky Cycling And Adventure Swing in Parbat",Adventure,4,Challenging,2500,"Mountain biking trail ride at Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,"Camping Experience - Bungee Jump, Sky Cycling And Adventure Swing in Parbat",Adventure,8,Moderate,3000,"Overnight camping in nature at Bungee Jump, Sky Cycling And Adventure Swing in Parbat","3,4,5,9,10,11"
dest,Painyukot Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Painyukot Temple,Cultural,2,Easy,300,Visit the historic temple complex at Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Painyukot Temple,Cultural,3,Easy,200,Guided heritage walking tour at Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Painyukot Temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Painyukot Temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Painyukot Temple,Cultural,2,Easy,0,Explore local market and shops at Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Painyukot Temple,Cultural,2,Easy,400,Visit the local museum at Painyukot Temple,"1,2,3,4,5,9,10,11,12"
dest,Kushma Modibeni Area Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Lake Boating - Kushma Modibeni Area,Nature,2,Easy,500,Boating on the scenic lake at Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Waterfall Visit - Kushma Modibeni Area,Nature,3,Easy,0,Visit to nearby waterfall at Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Nature Photography - Kushma Modibeni Area,Nature,3,Easy,0,Photography at scenic viewpoints at Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Village Walk - Kushma Modibeni Area,Nature,2,Easy,0,Walk through traditional villages at Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Viewpoint Visit - Kushma Modibeni Area,Nature,1.5,Easy,0,Visit scenic viewpoint at Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Garden Tour - Kushma Modibeni Area,Nature,2,Easy,200,Visit to botanical garden or park at Kushma Modibeni Area,"3,4,5,9,10,11"
dest,Sedibeni Shaligram Shila Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Sedibeni Shaligram Shila,Cultural,2,Easy,300,Visit the historic temple complex at Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Sedibeni Shaligram Shila,Cultural,3,Easy,200,Guided heritage walking tour at Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Sedibeni Shaligram Shila,Cultural,2,Easy,500,Traditional Nepali dance performance at Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Sedibeni Shaligram Shila,Cultural,2,Easy,800,Learn traditional Nepali pottery at Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Sedibeni Shaligram Shila,Cultural,2,Easy,0,Explore local market and shops at Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Sedibeni Shaligram Shila,Cultural,2,Easy,400,Visit the local museum at Sedibeni Shaligram Shila,"1,2,3,4,5,9,10,11,12"
dest,Mahashila Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mahashila,"3,4,5,9,10,11"
dest,Lake Boating - Mahashila,Nature,2,Easy,500,Boating on the scenic lake at Mahashila,"3,4,5,9,10,11"
dest,Waterfall Visit - Mahashila,Nature,3,Easy,0,Visit to nearby waterfall at Mahashila,"3,4,5,9,10,11"
dest,Nature Photography - Mahashila,Nature,3,Easy,0,Photography at scenic viewpoints at Mahashila,"3,4,5,9,10,11"
dest,Village Walk - Mahashila,Nature,2,Easy,0,Walk through traditional villages at Mahashila,"3,4,5,9,10,11"
dest,Viewpoint Visit - Mahashila,Nature,1.5,Easy,0,Visit scenic viewpoint at Mahashila,"3,4,5,9,10,11"
dest,Garden Tour - Mahashila,Nature,2,Easy,200,Visit to botanical garden or park at Mahashila,"3,4,5,9,10,11"
dest,Chisapani Kalika Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Chisapani Kalika,Cultural,2,Easy,300,Visit the historic temple complex at Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Chisapani Kalika,Cultural,3,Easy,200,Guided heritage walking tour at Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Chisapani Kalika,Cultural,2,Easy,500,Traditional Nepali dance performance at Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Chisapani Kalika,Cultural,2,Easy,800,Learn traditional Nepali pottery at Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Chisapani Kalika,Cultural,2,Easy,0,Explore local market and shops at Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Chisapani Kalika,Cultural,2,Easy,400,Visit the local museum at Chisapani Kalika,"1,2,3,4,5,9,10,11,12"
dest,Dahare Neelkanth Mountain Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Dahare Neelkanth Mountain,Cultural,2,Easy,300,Visit the historic temple complex at Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Dahare Neelkanth Mountain,Cultural,3,Easy,200,Guided heritage walking tour at Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Dahare Neelkanth Mountain,Cultural,2,Easy,500,Traditional Nepali dance performance at Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Dahare Neelkanth Mountain,Cultural,2,Easy,800,Learn traditional Nepali pottery at Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Dahare Neelkanth Mountain,Cultural,2,Easy,0,Explore local market and shops at Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Dahare Neelkanth Mountain,Cultural,2,Easy,400,Visit the local museum at Dahare Neelkanth Mountain,"1,2,3,4,5,9,10,11,12"
dest,Panchase Panchadham Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Panchase Panchadham,Cultural,2,Easy,300,Visit the historic temple complex at Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Panchase Panchadham,Cultural,3,Easy,200,Guided heritage walking tour at Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Panchase Panchadham,Cultural,2,Easy,500,Traditional Nepali dance performance at Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Panchase Panchadham,Cultural,2,Easy,800,Learn traditional Nepali pottery at Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Panchase Panchadham,Cultural,2,Easy,0,Explore local market and shops at Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Panchase Panchadham,Cultural,2,Easy,400,Visit the local museum at Panchase Panchadham,"1,2,3,4,5,9,10,11,12"
dest,"Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,"Lake Boating - Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains",Nature,2,Easy,500,"Boating on the scenic lake at Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,"Waterfall Visit - Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains",Nature,3,Easy,0,"Visit to nearby waterfall at Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,"Nature Photography - Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains",Nature,3,Easy,0,"Photography at scenic viewpoints at Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,"Village Walk - Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains",Nature,2,Easy,0,"Walk through traditional villages at Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,"Viewpoint Visit - Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains",Nature,1.5,Easy,0,"Visit scenic viewpoint at Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,"Garden Tour - Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains",Nature,2,Easy,200,"Visit to botanical garden or park at Bhamarkot, Maate, Jaljala, Hampal (Kalanzar) Mountains","3,4,5,9,10,11"
dest,Kalika Bhagwati Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Kalika Bhagwati Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Kalika Bhagwati Temple,Cultural,2,Easy,300,Visit the historic temple complex at Kalika Bhagwati Temple,"1,2,3,4,5,9,10,11,12"
